n,median_s,mean_s,sd_s,min_s,max_s,iqr_s,p95_s,p99_s,cv_s,n_reps,fn_name,stage
1000,0.00111540000006016,0.00412516666667292,0.00540085980222647,0.000899799999956485,0.0103603000000021,0.00473025000002281,0.0094358100000079,0.0101754020000033,1.30924644714596,3,reshape_to_long,1-import
5000,0.00438610000003337,0.00440510000002329,0.00127750597263772,0.0031371999999692,0.00569200000006731,0.00127740000004906,0.00556141000006392,0.00566588200006663,0.290006123046233,3,reshape_to_long,1-import
10000,0.00772850000004155,0.00772343333337252,0.000309431112411706,0.00741150000004609,0.00803030000002991,0.000309399999991911,0.00800012000003107,0.00802426400003014,0.0400639325874247,3,reshape_to_long,1-import
1000,0.0403950000000464,0.0553362000000372,0.0270076565351278,0.0391006000000402,0.0865130000000249,0.0237061999999924,0.0819012000000271,0.0855906400000254,0.488064893055715,3,discover_excel_files,1-import
5000,0.0416446000000406,0.0417488333333533,0.000319372452408989,0.0414945999999645,0.0421073000000547,0.000306350000045086,0.0420610300000533,0.0420980460000544,0.00764985334701176,3,discover_excel_files,1-import
10000,0.0453658000000701,0.0447957000000467,0.00199423271710501,0.0425785000000474,0.0464428000000225,0.00193214999998759,0.0463351000000273,0.0464212600000235,0.0445183961206754,3,discover_excel_files,1-import
1000,15.7969482,15.8468984666667,0.206941556501104,15.6695038,16.0742434000001,0.202369800000014,16.0465138800001,16.0686974960001,0.0130588049728719,3,read_excel_file_sheets,1-import
5000,15.6027102,15.5572120333334,0.126106278410367,15.4146705000001,15.6542554,0.119792449999949,15.64910088,15.653224496,0.00810596899625509,3,read_excel_file_sheets,1-import
10000,16.9775413,16.9340243333334,0.120656367246099,16.7976462,17.0268855,0.114619650000009,17.02195108,17.0258986160001,0.00712508526449885,3,read_excel_file_sheets,1-import
