n,median_s,mean_s,sd_s,min_s,max_s,iqr_s,p95_s,p99_s,cv_s,n_reps,fn_name,stage
1000,0.00323190000000295,0.00535490000002407,0.00516707092656303,0.00158750000002783,0.0112453000000414,0.0048289000000068,0.0104439600000376,0.0110850320000407,0.964923887755103,3,reshape_to_long,1-import
1000,0.0450362000000268,0.0573891333333639,0.0235160627804131,0.0426238000000581,0.0845074000000068,0.0209417999999744,0.0805602800000088,0.0837179760000072,0.409765079458722,3,discover_excel_files,1-import
1000,16.0161665000001,15.9732415666667,0.256271225483344,15.6982184,16.2053398,0.25356069999998,16.18642247,16.201556334,0.0160437832492396,3,read_excel_file_sheets,1-import
