stage,fn_name,overall_median_s_iter1,max_n_iter1,max_n_median_s_iter1,p95_at_max_n_s_iter1,mean_cv_iter1,overall_median_s_iter2,max_n_iter2,max_n_median_s_iter2,p95_at_max_n_s_iter2,mean_cv_iter2,delta_overall_median_s,pct_overall_change,speedup_overall_x,delta_max_n_median_s,pct_max_n_change,speedup_max_n_x
1-import,read_excel_file_sheets,2.95548610000003,100000,2.84503910000001,3.98022386000008,0.105134433804835,2.71540909999999,100000,3.15721080000003,4.33359099,0.0880391297807883,-0.24007700000004,-8.12309690781621,1.08841282884411,0.31217170000002,10.9724924342874,0.901124213815556
2-post_processing,aggregate_standardized_rows,0.0316867000000229,100000,0.0775002000000313,0.105073840000011,0.356264058142553,0.0363320000000158,100000,0.0496676000001344,0.132684260000065,0.340303304714262,0.00464529999999291,14.6600939826159,0.872143014422799,-0.0278325999998969,-35.9129395793632,1.56037738887769
2-post_processing,apply_standardize_rules,0.0200638999999683,100000,0.0809906000000638,0.163495170000044,0.376550525411961,0.0164537000000564,100000,0.0756830000000264,0.223437750000096,0.49506624867716,-0.0036101999999119,-17.9935107327967,1.21941569372843,-0.00530760000003741,-6.5533531052162,1.07012935533786
2-post_processing,extract_aggregated_rows,0.0215531000000055,100000,0.0362587000000758,0.118991509999989,0.344833735107814,0.0137230000000272,100000,0.0409167000000252,0.0575958599999694,0.206062578617188,-0.0078300999999783,-36.3293447345222,1.57058223420264,0.0046579999999494,12.8465719949686,0.886158952213973
