stage,fn_name,overall_median_s_iter0,max_n_iter0,max_n_median_s_iter0,p95_at_max_n_s_iter0,mean_cv_iter0,overall_median_s_iter2,max_n_iter2,max_n_median_s_iter2,p95_at_max_n_s_iter2,mean_cv_iter2,delta_overall_median_s,pct_overall_change,speedup_overall_x,delta_max_n_median_s,pct_max_n_change,speedup_max_n_x
1-import,read_excel_file_sheets,4.4172420000001,100000,2.8687460000001,3.70211187000001,0.102746600300886,2.71540909999999,100000,3.15721080000003,4.33359099,0.0880391297807883,-1.70183290000011,-38.5270469673174,1.62673167737418,0.28846479999993,10.0554318855667,0.908633025073927
2-post_processing,aggregate_standardized_rows,0.0346337999999378,100000,0.092326000000071,0.161219810000023,0.293471207615494,0.0363320000000158,100000,0.0496676000001344,0.132684260000065,0.340303304714262,0.001698200000078,4.90330255438634,0.953258835184486,-0.0426583999999366,-46.20410285283,1.85887781974207
2-post_processing,apply_standardize_rules,0.0113217000000532,100000,0.0495889000000034,0.109674100000063,0.383904704671271,0.0164537000000564,100000,0.0756830000000264,0.223437750000096,0.49506624867716,0.0051320000000032,45.3288817048596,0.68809447115326,0.026094100000023,52.6208486173745,0.655218477068643
2-post_processing,extract_aggregated_rows,0.015713900000037,100000,0.0326866000000337,0.0353842600000462,0.146563996121224,0.0137230000000272,100000,0.0409167000000252,0.0575958599999694,0.206062578617188,-0.0019909000000098,-12.6696746193187,1.14507760693769,0.0082300999999915,25.1788194550153,0.798857190340706
