stage,fn_name,overall_median_s_iter2,max_n_iter2,max_n_median_s_iter2,p95_at_max_n_s_iter2,mean_cv_iter2,overall_median_s_iter3,max_n_iter3,max_n_median_s_iter3,p95_at_max_n_s_iter3,mean_cv_iter3,delta_overall_median_s,pct_overall_change,speedup_overall_x,delta_max_n_median_s,pct_max_n_change,speedup_max_n_x
1-import,read_excel_file_sheets,2.71540909999999,100000,3.15721080000003,4.33359099,0.0880391297807883,3.05508009999994,100000,3.05508009999994,3.27753962000005,0.103143167539412,0.33967099999995,12.5090175178374,0.888817645075834,-0.10213070000009,-3.23483943486095,1.03342979452489
2-post_processing,aggregate_standardized_rows,0.0363320000000158,100000,0.0496676000001344,0.132684260000065,0.340303304714262,0.0273306000000275,100000,0.0514084000000139,0.137009549999993,0.370452930494205,-0.00900139999998831,-24.7754046019608,1.32935244743911,0.0017407999998795,3.50490057879742,0.966137829617747
2-post_processing,apply_standardize_rules,0.0164537000000564,100000,0.0756830000000264,0.223437750000096,0.49506624867716,0.0156256000000212,100000,0.094537100000025,0.173955600000045,0.350321625730847,-0.000828100000035199,-5.03291053095876,1.05299636494177,0.0188540999999986,24.9119353091078,0.800564011377611
2-post_processing,extract_aggregated_rows,0.0137230000000272,100000,0.0409167000000252,0.0575958599999694,0.206062578617188,0.0123648000000003,100000,0.0311940999999933,0.0426186400000688,0.181650520417167,-0.0013582000000269,-9.8972527874678,1.10984407350114,-0.0097226000000319,-23.7619358355535,1.31168073449896
